1530021052,8,2.95,4.89,5.87,83,0,0,4.20,75
1530021057,8,2.95,4.89,5.87,83,0,0,4.20,76
1530021062,8,2.95,5.87,4.89,83,0,0,4.20,77
1530021067,8,2.95,5.87,5.87,83,0,0,4.20,78
1530021072,8,2.95,5.87,5.87,83,0,0,4.20,79
1530021077,8,2.95,4.89,4.89,83,0,0,4.20,80
1530021082,8,2.95,5.87,5.87,83,0,0,4.20,81
1530021088,8,2.95,5.87,4.89,83,0,0,4.20,82
1530021093,8,2.95,4.89,5.87,83,0,0,4.20,83
1530021098,8,2.95,4.89,6.84,83,0,0,4.20,84
1530021103,8,2.95,4.89,5.87,83,0,0,4.20,85
1530021108,8,2.95,5.87,5.87,83,0,0,4.20,86
1530021113,8,2.95,5.87,5.87,83,0,0,4.20,87
1530021118,8,2.95,6.84,5.87,83,0,0,4.20,88
1530021123,8,2.95,4.89,5.87,83,0,0,4.20,89
1530021128,8,2.95,4.89,5.87,83,0,0,4.20,90
1530021133,8,2.95,5.87,5.87,83,0,0,4.20,91
1530021138,8,2.95,6.84,5.87,83,0,0,4.20,92
1530021143,8,2.95,5.87,5.87,83,0,0,4.20,93
1530021148,8,2.95,5.87,5.87,83,0,0,4.20,94
1530021153,8,2.95,5.87,3.91,83,0,0,4.20,95
1530021158,8,2.95,5.87,5.87,83,0,0,4.20,96
1530021163,8,2.95,6.84,5.87,83,0,0,4.20,97
1530021168,8,2.95,4.89,4.89,83,0,0,4.20,98
1530021173,8,2.95,5.87,5.87,83,0,0,4.20,99
1530021178,8,2.95,5.87,5.87,83,0,0,4.20,100
1530021183,8,2.95,5.87,5.87,83,0,0,4.20,101
1530021188,8,2.95,4.89,5.87,83,0,0,4.20,102
1530021193,8,2.95,5.87,6.84,83,0,0,4.20,103
1530021198,8,2.95,4.89,5.87,83,0,0,4.20,104
1530021204,8,2.95,5.87,5.87,83,0,0,4.20,105
1530021209,8,2.95,5.87,5.87,83,0,0,4.20,106
1530021214,8,2.95,5.87,5.87,83,0,0,4.20,107
1530021219,8,2.95,4.89,4.89,83,0,0,4.20,108
1530021224,8,2.95,5.87,5.87,83,0,0,4.20,109
1530021229,8,2.95,4.89,5.87,83,0,0,4.20,110
1530021234,8,2.95,5.87,5.87,83,0,0,4.20,111
1530021239,8,2.95,3.91,5.87,83,0,0,4.20,112
1530021244,8,2.95,4.89,5.87,83,0,0,4.20,113
1530021249,8,2.95,6.84,4.89,83,0,0,4.20,114
1530021254,8,2.95,5.87,5.87,83,0,0,4.20,115
1530021259,8,2.95,5.87,5.87,83,0,0,4.20,116
1530021264,8,2.95,5.87,5.87,83,0,0,4.20,117
1530021269,8,2.95,5.87,5.87,83,0,0,4.20,118
1530021274,8,2.95,4.89,5.87,83,0,0,4.20,119
1530021279,8,2.95,5.87,4.89,83,0,0,4.20,120
1530021284,8,2.95,4.89,4.89,83,0,0,4.20,121
1530021289,8,2.95,4.89,4.89,83,0,0,4.20,122
1530021294,8,2.95,5.87,5.87,83,0,0,4.20,123
1530021299,8,2.95,5.87,5.87,83,0,0,4.20,124
1530021304,8,2.95,5.87,5.87,83,0,0,4.20,125
1530021310,8,2.95,5.87,5.87,83,0,0,4.20,126
1530021315,8,2.95,5.87,4.89,83,0,0,4.20,127
1530021320,8,2.95,5.87,6.84,83,0,0,4.20,128
1530021325,8,2.95,5.87,5.87,83,0,0,4.20,129
1530021330,8,2.95,5.87,6.84,83,0,0,4.20,130
1530021335,8,2.95,4.89,5.87,83,0,0,4.20,131
1530021340,8,2.95,4.89,5.87,83,0,0,4.20,132
1530021345,8,2.95,5.87,5.87,83,0,0,4.20,133
1530021350,8,2.95,5.87,5.87,83,0,0,4.20,134
1530021355,8,2.95,5.87,5.87,83,0,0,4.20,135
1530021360,8,2.95,5.87,5.87,83,0,0,4.20,136
1530021365,8,2.95,5.87,5.87,83,0,0,4.20,137
1530021370,8,2.95,5.87,5.87,83,0,0,4.20,138
1530021375,8,2.95,5.87,5.87,83,0,0,4.20,139
1530021380,8,2.95,5.87,5.87,83,0,0,4.20,140
1530021385,8,2.95,5.87,5.87,83,0,0,4.20,141
1530021390,8,2.95,5.87,5.87,83,0,0,4.20,142
1530021395,8,2.95,5.87,5.87,83,0,0,4.20,143
1530021400,8,2.95,5.87,5.87,83,0,0,4.20,144
1530021405,8,2.95,5.87,5.87,83,0,0,4.20,145
1530021410,8,2.95,4.89,5.87,83,0,0,4.20,146
1530021415,8,2.95,5.87,5.87,83,0,0,4.20,147
1530021421,8,2.95,5.87,5.87,83,0,0,4.20,148
1530021426,8,2.95,4.89,5.87,83,0,0,4.20,149
1530021431,8,2.95,5.87,5.87,83,0,0,4.20,150
1530021436,8,2.95,5.87,5.87,83,0,0,4.20,151
1530021441,8,2.95,5.87,5.87,83,0,0,4.20,152
1530021446,8,2.95,5.87,5.87,83,0,0,4.20,153
1530021451,8,2.95,4.89,4.89,83,0,0,4.20,154
1530021456,8,2.95,5.87,4.89,83,0,0,4.20,155
1530021461,8,2.95,4.89,5.87,83,0,0,4.20,156
1530021466,8,2.95,5.87,5.87,83,0,0,4.20,157
1530021471,8,2.95,4.89,5.87,83,0,0,4.20,158
1530021476,8,2.95,6.84,6.84,83,0,0,4.20,159
1530021481,8,2.95,4.89,5.87,83,0,0,4.20,160
1530021486,8,2.95,5.87,5.87,83,0,0,4.20,161
1530021491,8,2.95,4.89,5.87,83,0,0,4.20,162
1530021496,8,2.95,5.87,5.87,83,0,0,4.20,163
1530021501,8,2.95,5.87,5.87,83,0,0,4.20,164
1530021506,8,2.95,5.87,5.87,83,0,0,4.20,165
1530021511,8,2.95,5.87,5.87,83,0,0,4.20,166
1530021516,8,2.95,5.87,5.87,83,0,0,4.20,167
1530021521,8,2.95,4.89,4.89,83,0,0,4.20,168
1530021527,8,2.95,5.87,5.87,83,0,0,4.20,169
1530021532,8,2.95,5.87,5.87,83,0,0,4.20,170
1530021537,8,2.95,5.87,5.87,83,0,0,4.20,171
1530021542,8,2.95,4.89,5.87,83,0,0,4.20,172
1530021547,8,2.95,5.87,5.87,83,0,0,4.20,173
1530021552,8,2.95,5.87,5.87,83,0,0,4.20,174
1530021557,8,2.95,4.89,5.87,83,0,0,4.20,175
1530021562,8,2.95,5.87,5.87,83,0,0,4.20,176
1530021567,8,2.95,4.89,5.87,83,0,0,4.20,177
1530021572,8,2.95,5.87,5.87,83,0,0,4.20,178
1530021577,8,2.95,4.89,5.87,83,0,0,4.20,179
1530021582,8,2.95,4.89,4.89,83,0,0,4.20,180
1530021587,8,2.95,5.87,6.84,83,0,0,4.20,181
1530021592,8,2.95,5.87,5.87,83,0,0,4.20,182
1530021597,8,2.95,5.87,5.87,83,0,0,4.20,183
1530021602,8,2.95,5.87,5.87,83,0,0,4.20,184
1530021607,8,2.95,5.87,4.89,83,0,0,4.20,185
1530021612,8,2.95,5.87,5.87,83,0,0,4.20,186
1530021617,8,2.95,4.89,4.89,83,0,0,4.20,187
1530021622,8,2.95,5.87,5.87,83,0,0,4.20,188
1530021627,8,2.95,5.87,5.87,83,0,0,4.20,189
1530021632,8,2.95,4.89,5.87,83,0,0,4.20,190
1530021638,8,2.95,6.84,5.87,83,0,0,4.20,191
1530021643,8,2.95,4.89,5.87,83,0,0,4.20,192
1530021648,8,2.95,5.87,5.87,83,0,0,4.20,193
1530021653,8,2.95,5.87,5.87,83,0,0,4.20,194
1530021658,8,2.95,5.87,5.87,83,0,0,4.20,195
1530021663,8,2.95,5.87,5.87,83,0,0,4.20,196
1530021668,8,2.95,4.89,5.87,83,0,0,4.20,197
1530021673,8,2.95,3.91,6.84,83,0,0,4.20,198
1530021678,8,2.95,5.87,5.87,83,0,0,4.20,199
1530021683,8,2.95,5.87,5.87,83,0,0,4.20,200
1530021688,8,2.95,4.89,6.84,83,0,0,4.20,201
1530021693,8,2.95,4.89,5.87,83,0,0,4.20,202
1530021698,8,2.95,4.89,5.87,83,0,0,4.20,203
1530021703,8,2.95,5.87,5.87,83,0,0,4.20,204
1530021708,8,2.95,5.87,6.84,83,0,0,4.20,205
1530021713,8,2.95,4.89,4.89,83,0,0,4.20,206
1530021718,8,2.95,5.87,5.87,83,0,0,4.20,207
1530021723,8,2.95,4.89,4.89,83,0,0,4.20,208
1530021728,8,2.95,5.87,5.87,83,0,0,4.20,209
1530021733,8,2.95,4.89,5.87,83,0,0,4.20,210
1530021738,8,2.95,4.89,5.87,83,0,0,4.20,211
1530021743,8,2.95,5.87,4.89,83,0,0,4.20,212
1530021749,8,2.95,4.89,5.87,83,0,0,4.20,213
1530021754,8,2.95,4.89,4.89,83,0,0,4.20,214
1530021759,8,2.95,4.89,5.87,83,0,0,4.20,215
1530021764,8,2.95,5.87,5.87,83,0,0,4.20,216
1530021769,8,2.95,5.87,5.87,83,0,0,4.20,217
1530021774,8,2.95,5.87,5.87,83,0,0,4.20,218
1530021779,8,2.95,4.89,5.87,83,0,0,4.20,219
1530021784,8,2.95,5.87,5.87,83,0,0,4.20,220
1530021789,8,2.95,5.87,5.87,83,0,0,4.20,221
1530021794,8,2.95,4.89,5.87,83,0,0,4.20,222
1530021799,8,2.95,5.87,5.87,83,0,0,4.20,223
1530021804,8,2.95,4.89,5.87,83,0,0,4.20,224
1530021809,8,2.95,4.89,4.89,83,0,0,4.20,225
1530021814,8,2.95,5.87,5.87,83,0,0,4.20,226
1530021819,8,2.95,6.84,4.89,83,0,0,4.20,227
1530021824,8,2.95,5.87,4.89,83,0,0,4.20,228
1530021829,8,2.95,4.89,5.87,83,0,0,4.20,229
1530021834,8,2.95,6.84,5.87,83,0,0,4.20,230
1530021839,8,2.95,4.89,5.87,83,0,0,4.20,231
1530021844,8,2.95,4.89,5.87,83,0,0,4.20,232
1530021849,8,2.95,5.87,5.87,83,0,0,4.20,233
1530021854,8,2.95,4.89,5.87,83,0,0,4.20,234
1530021860,8,2.95,4.89,5.87,83,0,0,4.20,235
1530021865,8,2.95,5.87,5.87,83,0,0,4.20,236
1530021870,8,2.95,4.89,6.84,83,0,0,4.20,237
1530021875,8,2.95,5.87,5.87,83,0,0,4.20,238
1530021880,8,2.95,5.87,5.87,83,0,0,4.20,239
1530021885,8,2.95,4.89,5.87,83,0,0,4.20,240
1530021890,8,2.95,4.89,4.89,83,0,0,4.20,241
1530021895,8,2.95,4.89,4.89,83,0,0,4.20,242
1530021900,8,2.95,5.87,5.87,83,0,0,4.20,243
1530021905,8,2.95,6.84,5.87,83,0,0,4.20,244
1530021910,8,2.95,5.87,4.89,83,0,0,4.20,245
1530021915,8,2.95,5.87,5.87,83,0,0,4.20,246
1530021920,8,2.95,5.87,5.87,83,0,0,4.20,247
1530021925,8,2.95,4.89,4.89,83,0,0,4.20,248
1530021930,8,2.95,5.87,5.87,83,0,0,4.20,249
1530021935,8,2.95,4.89,6.84,83,0,0,4.20,250
1530021940,8,2.95,4.89,5.87,83,0,0,4.20,251
1530021945,8,2.95,4.89,5.87,83,0,0,4.20,252
1530021950,8,2.95,5.87,6.84,83,0,0,4.20,253
1530021955,8,2.95,5.87,5.87,83,0,0,4.20,254
1530021960,8,2.95,4.89,4.89,83,0,0,4.20,255
1530021966,8,2.95,4.89,4.89,83,0,0,4.20,256
1530021971,8,2.95,4.89,4.89,83,0,0,4.20,257
1530021976,8,2.95,5.87,5.87,83,0,0,4.20,258
1530021981,8,2.95,5.87,5.87,83,0,0,4.20,259
1530021986,8,2.95,5.87,4.89,83,0,0,4.20,260
1530021991,8,2.95,4.89,5.87,83,0,0,4.20,261
1530021996,8,2.95,4.89,5.87,83,0,0,4.20,262
1530022001,8,2.95,6.84,5.87,83,0,0,4.20,263
1530022006,8,2.95,4.89,5.87,83,0,0,4.20,264
1530022011,8,2.95,5.87,5.87,83,0,0,4.20,265
1530022016,8,2.95,5.87,5.87,83,0,0,4.20,266
1530022021,8,2.95,5.87,5.87,83,0,0,4.20,267
1530022026,8,2.95,4.89,5.87,83,0,0,4.20,268
1530022031,8,2.95,4.89,5.87,83,0,0,4.20,269
1530022036,8,2.95,5.87,5.87,83,0,0,4.20,270
1530022041,8,2.95,5.87,5.87,83,0,0,4.20,271
1530022046,8,2.95,4.89,4.89,83,0,0,4.20,272
1530022051,8,2.95,5.87,4.89,83,0,0,4.20,273
1530022056,8,2.95,5.87,5.87,83,0,0,4.20,274
1530022061,8,2.95,4.89,5.87,83,0,0,4.20,275
1530022066,8,2.95,3.91,6.84,83,0,0,4.20,276
1530022071,8,2.95,3.91,6.84,83,0,0,4.20,277
1530022077,8,2.95,3.91,6.84,83,0,0,4.20,278
1530022082,8,2.95,3.91,6.84,83,0,0,4.20,279
1530022087,8,2.95,4.89,7.82,83,0,0,4.20,280
1530022092,8,2.95,3.91,7.82,83,0,0,4.20,281
1530022097,8,2.95,3.91,7.82,83,0,0,4.20,282
1530022102,8,2.95,3.91,8.80,83,0,0,4.20,283
1530022107,8,2.95,2.93,7.82,83,0,0,4.20,284
1530022112,8,2.95,1.96,9.78,83,0,0,4.20,285
1530022117,8,2.95,1.96,8.80,83,0,0,4.20,286
1530022122,8,2.95,1.96,8.80,83,0,0,4.20,287
1530022127,8,2.95,0.98,9.78,83,0,0,4.20,288
1530022132,8,2.95,0.98,9.78,83,0,0,4.20,289
1530022137,8,2.95,1.96,8.80,83,0,0,4.20,290
1530022142,8,2.95,2.93,9.78,83,0,0,4.20,291
1530022147,8,2.95,1.96,7.82,83,0,0,4.20,292
1530022152,8,2.95,0.98,8.80,83,0,0,4.20,293
1530022157,8,2.95,1.96,8.80,83,0,0,4.20,294
1530022162,8,2.95,1.96,8.80,83,0,0,4.20,295
1530022167,8,2.95,2.93,8.80,83,0,0,4.20,296
1530022172,8,2.95,1.96,8.80,83,0,0,4.20,297
1530022177,8,2.95,2.93,8.80,83,0,0,4.20,298
1530022182,8,2.95,2.93,7.82,83,0,0,4.20,299
1530022188,8,2.95,2.93,7.82,83,0,0,4.20,300
1530022193,8,2.95,2.93,7.82,83,0,0,4.20,301
1530022198,8,2.95,2.93,6.84,83,0,0,4.20,302
1530022203,8,2.95,3.91,7.82,83,0,0,4.20,303
1530022208,8,2.95,2.93,6.84,83,0,0,4.20,304
1530022213,8,2.95,3.91,7.82,83,0,0,4.20,305
1530022218,8,2.95,3.91,7.82,83,0,0,4.20,306
1530022223,8,2.95,2.93,6.84,83,0,0,4.20,307
1530022228,8,2.95,2.93,8.80,83,0,0,4.20,308
1530022233,8,2.95,2.93,7.82,83,0,0,4.20,309
1530022238,8,2.95,2.93,8.80,83,0,0,4.20,310
1530022243,8,2.95,2.93,8.80,83,0,0,4.20,311
1530022248,8,2.95,1.96,8.80,83,0,0,4.20,312
1530022253,8,2.95,1.96,8.80,83,0,0,4.20,313
1530022258,8,2.95,1.96,8.80,83,0,0,4.20,314
1530022263,8,2.95,1.96,8.80,83,0,0,4.20,315
1530022268,8,2.95,1.96,8.80,83,0,0,4.20,316
1530022273,8,2.95,1.96,8.80,83,0,0,4.20,317
1530022278,8,2.95,2.93,9.78,83,0,0,4.20,318
1530022283,8,2.95,2.93,8.80,83,0,0,4.20,319
1530022288,8,2.95,1.96,8.80,83,0,0,4.20,320
1530022293,8,2.95,1.96,9.78,83,0,0,4.20,321
1530022299,8,2.95,1.96,8.80,83,0,0,4.20,322
1530022304,8,2.95,1.96,9.78,83,0,0,4.20,323
1530022309,8,2.95,2.93,9.78,83,0,0,4.20,324
1530022314,8,2.95,2.93,7.82,83,0,0,4.20,325
1530022319,8,2.95,2.93,7.82,83,0,0,4.20,326
1530022324,8,2.95,1.96,8.80,83,0,0,4.20,327
1530022329,8,2.95,2.93,8.80,83,0,0,4.20,328
1530022334,8,2.95,2.93,7.82,83,0,0,4.20,329
1530022339,8,2.95,3.91,7.82,83,0,0,4.20,330
1530022344,8,2.95,1.96,7.82,83,0,0,4.20,331
1530022349,8,2.95,2.93,7.82,83,0,0,4.20,332
1530022354,8,2.95,2.93,7.82,83,0,0,4.20,333
1530022359,8,2.95,2.93,7.82,83,0,0,4.20,334
1530022364,8,2.95,2.93,7.82,83,0,0,4.20,335
1530022369,8,2.95,3.91,7.82,83,0,0,4.20,336
1530022374,8,2.95,3.91,6.84,83,0,0,4.20,337
1530022379,8,2.95,2.93,7.82,83,0,0,4.20,338
1530022384,8,2.95,3.91,6.84,83,0,0,4.20,339
1530022389,8,2.95,4.89,7.82,83,0,0,4.20,340
1530022394,8,2.95,3.91,6.84,83,0,0,4.20,341
1530022399,8,2.95,4.89,6.84,83,0,0,4.20,342
1530022405,8,2.95,4.89,6.84,83,0,0,4.20,343
1530022410,8,2.95,3.91,6.84,83,0,0,4.20,344
1530022415,8,2.95,4.89,6.84,83,0,0,4.20,345
1530022420,8,2.95,3.91,5.87,83,0,0,4.20,346
1530022425,8,2.95,4.89,5.87,83,0,0,4.20,347
1530022430,8,2.95,4.89,4.89,83,0,0,4.20,348
1530022435,8,2.95,5.87,5.87,83,0,0,4.20,349
1530022440,8,2.95,5.87,5.87,83,0,0,4.20,350
1530022445,8,2.95,5.87,4.89,83,0,0,4.20,351
1530022450,8,2.95,4.89,5.87,83,0,0,4.20,352
1530022455,8,2.95,5.87,5.87,83,0,0,4.20,353
1530022460,8,2.95,5.87,4.89,83,0,0,4.20,354
1530022465,8,2.95,5.87,5.87,83,0,0,4.20,355
1530022470,8,2.95,5.87,5.87,83,0,0,4.20,356
1530022475,8,2.95,4.89,5.87,83,0,0,4.20,357
1530022480,8,2.95,5.87,5.87,83,0,0,4.20,358
1530022485,8,2.95,6.84,5.87,83,0,0,4.20,359
1530022490,8,2.95,5.87,4.89,83,0,0,4.20,360
1530022495,8,2.95,4.89,5.87,83,0,0,4.20,361
1530022500,8,2.95,5.87,5.87,83,0,0,4.20,362
1530022505,8,2.95,5.87,5.87,83,0,0,4.20,363
1530022510,8,2.95,5.87,5.87,83,0,0,4.20,364
1530022516,8,2.95,5.87,4.89,83,0,0,4.20,365
1530022521,8,2.95,5.87,5.87,83,0,0,4.20,366
1530022526,8,2.95,5.87,5.87,83,0,0,4.20,367
1530022531,8,2.95,4.89,4.89,83,0,0,4.20,368
1530022536,8,2.95,6.84,5.87,83,0,0,4.20,369
1530022541,8,2.95,6.84,5.87,83,0,0,4.20,370
1530022546,8,2.95,6.84,5.87,83,0,0,4.20,371
1530022551,8,2.95,4.89,4.89,83,0,0,4.20,372
1530022556,8,2.95,6.84,5.87,83,0,0,4.20,373
1530022561,8,2.95,5.87,5.87,83,0,0,4.20,374
1530022566,8,2.95,4.89,5.87,83,0,0,4.20,375
1530022571,8,2.95,4.89,5.87,83,0,0,4.20,376
1530022576,8,2.95,5.87,5.87,83,0,0,4.20,377
1530022581,8,2.95,4.89,5.87,83,0,0,4.20,378
1530022586,8,2.95,4.89,4.89,83,0,0,4.20,379
1530022591,8,2.95,3.91,5.87,83,0,0,4.20,380
1530022596,8,2.95,4.89,5.87,83,0,0,4.20,381
1530022601,8,2.95,5.87,4.89,83,0,0,4.20,382
1530022606,8,2.95,6.84,5.87,83,0,0,4.20,383
1530022611,8,2.95,6.84,5.87,83,0,0,4.20,384
1530022616,8,2.95,5.87,4.89,83,0,0,4.20,385
1530022621,8,2.95,5.87,4.89,83,0,0,4.20,386
1530022627,8,2.95,5.87,5.87,83,0,0,4.20,387
1530022632,8,2.95,5.87,5.87,83,0,0,4.20,388
1530022637,8,2.95,6.84,5.87,83,0,0,4.20,389
1530022642,8,2.95,5.87,5.87,83,0,0,4.20,390
1530022647,8,2.95,5.87,5.87,83,0,0,4.20,391
1530022652,8,2.95,4.89,5.87,83,0,0,4.20,392
1530022657,8,2.95,4.89,5.87,83,0,0,4.20,393
1530022662,8,2.95,4.89,5.87,83,0,0,4.20,394
1530022667,8,2.95,5.87,5.87,83,0,0,4.20,395
1530022672,8,2.95,4.89,5.87,83,0,0,4.20,396
1530022677,8,2.95,4.89,5.87,83,0,0,4.20,397
1530022682,8,2.95,5.87,5.87,83,0,0,4.20,398
1530022687,8,2.95,5.87,5.87,83,0,0,4.20,399
1530022692,8,2.95,5.87,5.87,83,0,0,4.20,400
1530022697,8,2.95,4.89,5.87,83,0,0,4.20,401
1530022702,8,2.95,4.89,5.87,83,0,0,4.20,402
1530022707,8,2.95,4.89,5.87,83,0,0,4.20,403
1530022712,8,2.95,5.87,5.87,83,0,0,4.20,404
1530022717,8,2.95,4.89,5.87,83,0,0,4.20,405
1530022722,8,2.95,5.87,5.87,83,0,0,4.20,406
1530022727,8,2.95,4.89,4.89,83,0,0,4.20,407
1530022733,8,2.95,4.89,5.87,83,0,0,4.20,408
1530022738,8,2.95,4.89,5.87,83,0,0,4.20,409
1530022743,8,2.95,5.87,6.84,83,0,0,4.20,410
1530022748,8,2.95,5.87,5.87,83,0,0,4.20,411
1530022753,8,2.95,5.87,5.87,83,0,0,4.20,412
1530022758,8,2.95,5.87,5.87,83,0,0,4.20,413
1530022763,8,2.95,4.89,4.89,83,0,0,4.20,414
1530022768,8,2.95,5.87,5.87,83,0,0,4.20,415
1530022773,8,2.95,5.87,5.87,83,0,0,4.20,416
1530022778,8,2.95,6.84,5.87,83,0,0,4.20,417
1530022783,8,2.95,5.87,5.87,83,0,0,4.20,418
1530022788,8,2.95,4.89,5.87,83,0,0,4.20,419
1530022793,8,2.95,5.87,5.87,83,0,0,4.20,420
1530022798,8,2.95,4.89,5.87,83,0,0,4.20,421
1530022803,8,2.95,5.87,4.89,83,0,0,4.20,422
1530022808,8,2.95,5.87,5.87,83,0,0,4.20,423
1530022813,8,2.95,6.84,4.89,83,0,0,4.20,424
1530022818,8,2.95,5.87,5.87,83,0,0,4.20,425
1530022823,8,2.95,5.87,4.89,83,0,0,4.20,426
1530022828,8,2.95,6.84,5.87,83,0,0,4.20,427
1530022833,8,2.95,5.87,5.87,83,0,0,4.20,428
1530022838,8,2.95,5.87,4.89,83,0,0,4.20,429
1530022844,8,2.95,4.89,5.87,83,0,0,4.20,430
1530022849,8,2.95,3.91,5.87,83,0,0,4.20,431
1530022854,8,2.95,5.87,5.87,83,0,0,4.20,432
1530022859,8,2.95,5.87,5.87,83,0,0,4.20,433
1530022864,8,2.95,5.87,5.87,83,0,0,4.20,434
1530022869,8,2.95,5.87,5.87,83,0,0,4.20,435
1530022874,8,2.95,4.89,5.87,83,0,0,4.20,436
1530022879,8,2.95,3.91,5.87,83,0,0,4.20,437
1530022884,8,2.95,5.87,5.87,83,0,0,4.20,438
1530022889,8,2.95,3.91,5.87,83,0,0,4.20,439
1530022894,8,2.95,4.89,5.87,83,0,0,4.20,440
1530022899,8,2.95,4.89,5.87,83,0,0,4.20,441
1530022904,8,2.95,5.87,5.87,83,0,0,4.20,442
1530022909,8,2.95,4.89,5.87,83,0,0,4.20,443
1530022914,8,2.95,4.89,5.87,83,0,0,4.20,444
1530022919,8,2.95,5.87,4.89,83,0,0,4.20,445
1530022924,8,2.95,4.89,5.87,83,0,0,4.20,446
1530022929,8,2.95,4.89,4.89,83,0,0,4.20,447
1530022934,8,2.95,5.87,5.87,83,0,0,4.20,448
1530022939,8,2.95,5.87,4.89,83,0,0,4.20,449
1530022944,8,2.95,4.89,5.87,83,0,0,4.20,450
