1, -10, 63, 6
2, -9, 63, 7
3, -10, 63, 7
4, -10, 63, 7
5, -10, 63, 8
6, -9, 63, 7
7, -10, 63, 7
8, -10, 63, 7
9, -9, 63, 7
10, -9, 63, 7
11, -9, 63, 8
12, -9, 63, 8
13, -10, 63, 7
14, -9, 63, 7
15, -9, 63, 7
16, -10, 63, 7
17, -10, 63, 7
18, -10, 63, 7
19, -9, 63, 7
20, -10, 63, 7
21, -9, 63, 7
22, -9, 63, 8
23, -11, 64, 4
24, -9, 63, 8
25, -10, 63, 7
26, -10, 63, 8
27, -10, 63, 7
28, -9, 63, 8
29, -9, 63, 7
30, -9, 63, 7
31, -10, 63, 7
32, -10, 63, 7
33, -9, 63, 7
34, -9, 63, 7
35, -9, 63, 7
36, -9, 63, 7
37, -9, 63, 7
38, -10, 63, 8
39, -9, 63, 7
40, -9, 63, 7
41, -9, 63, 7
42, -9, 63, 7
43, -10, 63, 8
44, -10, 63, 9
45, -10, 63, 7
46, -9, 63, 8
47, -9, 63, 7
48, -10, 63, 7
49, -9, 63, 7
50, -9, 63, 8
51, -10, 63, 7
52, -9, 63, 7
53, -9, 63, 7
54, -9, 63, 7
55, -10, 63, 7
56, -10, 63, 7
57, -10, 63, 7
58, -9, 63, 8
59, -8, 61, 11
60, -11, 63, 9
61, -11, 64, 7
62, -11, 64, 7
63, -9, 63, 8
64, -10, 63, 8
65, -9, 63, 7
66, -9, 63, 7
67, -10, 63, 7
68, -9, 63, 7
69, -10, 63, 7
70, -10, 63, 7
71, -9, 63, 7
72, -10, 63, 7
73, -9, 63, 7
74, -10, 63, 7
75, -10, 63, 7
76, -9, 63, 7
77, -10, 63, 7
78, -9, 63, 7
79, -9, 63, 7
80, -9, 63, 7
81, -10, 63, 7
82, -9, 63, 7
83, -10, 64, 7
84, -10, 63, 7
85, -9, 63, 7
86, -9, 63, 7
87, -9, 63, 7
88, -10, 63, 7
89, -9, 63, 7
90, -9, 63, 7
91, -10, 63, 7
92, -9, 63, 7
93, -9, 63, 7
94, -9, 63, 7
95, -10, 63, 7
96, -9, 63, 7
97, -10, 63, 7
98, -9, 63, 7
99, -9, 63, 7
100, -9, 64, 7
101, -9, 63, 7
102, -9, 63, 7
103, -9, 63, 7
104, -10, 63, 7
105, -9, 63, 7
106, -9, 63, 7
107, -9, 63, 7
108, -10, 63, 7
109, -9, 63, 7
110, -10, 63, 7
111, -9, 63, 7
112, -9, 63, 7
113, -9, 63, 7
114, -9, 63, 7
115, -9, 63, 7
116, -10, 63, 7
117, -10, 63, 7
118, -9, 63, 7
119, -9, 63, 7
120, -9, 63, 7
121, -9, 63, 7
122, -9, 63, 7
123, -10, 63, 7
124, -9, 63, 7
125, -10, 64, 7
126, -9, 63, 7
127, -9, 63, 7
128, -10, 63, 8
129, -10, 63, 7
130, -9, 63, 7
131, -9, 63, 7
132, -9, 63, 7
133, -10, 63, 7
134, -9, 63, 7
135, -10, 63, 7
136, -10, 63, 7
137, -9, 63, 7
138, -9, 63, 7
139, -9, 63, 8
140, -9, 63, 7
141, -10, 63, 7
142, -10, 63, 7
143, -10, 63, 7
144, -10, 63, 7
145, -9, 63, 7
146, -9, 63, 7
147, -9, 63, 7
148, -10, 63, 7
149, -9, 63, 7
150, -10, 63, 7
151, -9, 63, 8
152, -9, 63, 7
153, -9, 63, 7
154, -9, 63, 8
155, -10, 63, 8
156, -10, 63, 7
157, -10, 63, 7
158, -9, 63, 7
159, -9, 63, 7
160, -9, 63, 8
161, -9, 63, 7
162, -10, 63, 7
